northing,easting,down,roll,pitch,yaw
5735718.712794,620280.871425,-107.182015,0.002893,-0.007978,2.808154
5735718.578053,620280.918284,-107.181055,0.002906,-0.00813,2.809255
5735718.443309,620280.965006,-107.179857,0.002948,-0.008223,2.810341
5735718.308559,620281.011452,-107.17858,0.002809,-0.008151,2.811358
5735718.173582,620281.057764,-107.177225,0.002791,-0.007996,2.812371
5735718.038716,620281.104006,-107.17574,0.002605,-0.007729,2.813415
5735717.903735,620281.150111,-107.174005,0.002513,-0.007401,2.814436
5735717.768641,620281.196151,-107.171829,0.002293,-0.006817,2.815475
5735717.633656,620281.242119,-107.16927,0.00225,-0.006075,2.816554
5735717.498557,620281.287951,-107.166422,0.002089,-0.005207,2.817646
5735717.363455,620281.333645,-107.163518,0.002058,-0.004278,2.818772
5735717.22824,620281.379273,-107.160505,0.002298,-0.003386,2.819867
5735717.093022,620281.424763,-107.157547,0.002431,-0.002537,2.820994
5735716.9578,620281.470115,-107.154748,0.002543,-0.001809,2.82215
5735716.822462,620281.515263,-107.152244,0.0027,-0.001329,2.823209
5735716.68712,620281.560204,-107.149841,0.002739,-0.000898,2.824248
5735716.551662,620281.605009,-107.147535,0.002625,-0.00057,2.825284
5735716.416198,620281.649538,-107.145414,0.002329,-0.000347,2.826216
5735716.28062,620281.693932,-107.143555,0.001915,-0.000338,2.827069
5735716.145038,620281.738188,-107.141872,0.001621,-0.000336,2.827876
5735716.009455,620281.782375,-107.140232,0.001358,-0.000388,2.82865
5735715.873759,620281.826495,-107.138702,0.001308,-0.00042,2.829372
5735715.738171,620281.870475,-107.137319,0.001287,-0.000464,2.830056
5735715.602581,620281.914386,-107.136151,0.001317,-0.000549,2.830748
5735715.466878,620281.95823,-107.135095,0.001114,-0.000675,2.831459
5735715.331173,620282.002006,-107.134164,0.001077,-0.000817,2.832117
5735715.195466,620282.045643,-107.133264,0.001036,-0.001011,2.832774
5735715.100321,620282.049919,-107.957492,0.001111,-0.001112,2.83339
5735714.96461,620282.093419,-107.957515,0.001132,-0.001221,2.834038
5735714.829004,620282.136639,-107.957646,0.001252,-0.001075,2.834546
5735714.693284,620282.179794,-107.957671,0.001241,-0.000869,2.834989
5735714.557562,620282.22281,-107.957726,0.001477,-0.000649,2.835422
5735714.421726,620282.26576,-107.957729,0.001646,-0.000485,2.835759
5735714.285775,620282.308506,-107.957734,0.002054,-0.000609,2.836025
5735714.149933,620282.351179,-107.957696,0.002572,-0.000662,2.836282
5735714.013978,620282.393787,-107.957604,0.002865,-0.000863,2.836522
5735713.878021,620282.436326,-107.957349,0.003207,-0.00089,2.836749
5735713.741952,620282.478798,-107.956899,0.003463,-0.001008,2.836945
5735713.605994,620282.521267,-107.956291,0.003758,-0.000996,2.837147
5735713.470037,620282.563806,-107.955576,0.004025,-0.000995,2.837379
5735713.334079,620282.606276,-107.954889,0.004292,-0.000935,2.837565
5735713.198123,620282.648814,-107.954166,0.004603,-0.000923,2.837712
5735713.062164,620282.691284,-107.953415,0.004756,-0.000799,2.837847
5735712.926206,620282.733753,-107.952632,0.004933,-0.000769,2.83792
5735712.790135,620282.776157,-107.951702,0.005057,-0.000602,2.837881
5735712.654064,620282.81856,-107.950737,0.005225,-0.00054,2.837819
5735712.518103,620282.860891,-107.950006,0.00529,-0.000489,2.837688
5735712.382254,620282.903289,-107.949765,0.005212,-0.000795,2.83757
5735712.246407,620282.945756,-107.950226,0.005118,-0.001414,2.837428
5735712.110451,620282.988295,-107.95089,0.004662,-0.002195,2.837304
5735711.974607,620283.0309,-107.951575,0.004365,-0.002871,2.837188
5735711.838544,620283.073648,-107.951827,0.003985,-0.003465,2.837063
5735711.702591,620283.116325,-107.951685,0.003692,-0.003769,2.836868
5735711.566751,620283.159068,-107.951258,0.003448,-0.003884,2.836688
5735711.430688,620283.201816,-107.950856,0.003184,-0.004083,2.836492
5735711.294846,620283.24449,-107.950424,0.003061,-0.004155,2.836212
5735711.158783,620283.287238,-107.949753,0.003051,-0.004347,2.835969
5735711.022719,620283.329917,-107.948959,0.002982,-0.004269,2.835689
5735710.886766,620283.372594,-107.948156,0.003028,-0.004417,2.835392
5735710.7507,620283.415204,-107.947464,0.003201,-0.004443,2.835056
5735710.614637,620283.457953,-107.946791,0.003556,-0.004553,2.83474
5735710.478574,620283.500701,-107.946139,0.003905,-0.004706,2.834439
5735710.342511,620283.543449,-107.945504,0.004303,-0.004963,2.834138
5735710.206448,620283.586198,-107.944922,0.004579,-0.005271,2.833825
5735710.070278,620283.629087,-107.944181,0.004902,-0.005611,2.833551
5735709.934217,620283.671904,-107.943277,0.005036,-0.005805,2.833285
5735709.798046,620283.714793,-107.942227,0.005132,-0.005955,2.833022
5735709.661988,620283.757748,-107.941101,0.005233,-0.006064,2.83279
5735709.525819,620283.800706,-107.939869,0.005147,-0.006118,2.832575
5735709.389653,620283.843802,-107.938611,0.005216,-0.006139,2.832339
5735709.253601,620283.886965,-107.937369,0.005214,-0.006058,2.832094
5735709.117549,620283.930196,-107.936186,0.005393,-0.006047,2.831876
5735708.98139,620283.973568,-107.934971,0.005469,-0.005918,2.831624
5735708.845454,620284.016935,-107.933765,0.005676,-0.005798,2.831378
5735708.709409,620284.060443,-107.932629,0.005849,-0.005676,2.831124
5735708.573253,620284.103953,-107.931559,0.005956,-0.005605,2.830895
5735708.43721,620284.147529,-107.93046,0.005972,-0.005501,2.830678
5735708.301167,620284.191106,-107.929392,0.005685,-0.005544,2.83044
5735708.165124,620284.234682,-107.928438,0.005433,-0.005599,2.830223
5735708.028972,620284.27833,-107.92754,0.005193,-0.005773,2.830008
5735707.892822,620284.322116,-107.926577,0.00509,-0.005901,2.829804
5735707.756673,620284.365903,-107.92544,0.005238,-0.00598,2.829603
5735707.620522,620284.40962,-107.924149,0.005122,-0.005943,2.829385
5735707.484371,620284.453337,-107.922696,0.00511,-0.005842,2.829159
5735707.348109,620284.497057,-107.921297,0.004992,-0.005749,2.828896
5735707.211847,620284.540777,-107.919885,0.005047,-0.005709,2.828628
5735707.075585,620284.584496,-107.918541,0.005146,-0.005722,2.828361
5735706.939214,620284.628288,-107.917143,0.005401,-0.005722,2.828103
5735706.802953,620284.672077,-107.915889,0.00558,-0.005856,2.82785
5735706.666583,620284.715937,-107.914741,0.005843,-0.005978,2.827614
5735706.530215,620284.759867,-107.91375,0.005992,-0.006245,2.827405
5735706.393958,620284.803794,-107.912789,0.006104,-0.006491,2.827221
5735706.257589,620284.847723,-107.911947,0.006141,-0.006885,2.827034
5735706.121221,620284.891653,-107.911153,0.005971,-0.007218,2.826869
5735705.984743,620284.935654,-107.910355,0.005799,-0.007568,2.826707
5735705.848378,620284.979721,-107.909375,0.005475,-0.007747,2.826571
5735705.711902,620285.023792,-107.908225,0.005159,-0.007853,2.826459
5735705.57554,620285.067997,-107.906992,0.00486,-0.007807,2.826371
5735705.43907,620285.112344,-107.90574,0.004783,-0.007779,2.826348
5735705.302712,620285.156687,-107.904385,0.004679,-0.007627,2.826359
5735705.166246,620285.201171,-107.903009,0.004472,-0.00744,2.826401
5735705.029778,620285.245587,-107.901729,0.00401,-0.007255,2.826509
5735704.893313,620285.29014,-107.900558,0.003407,-0.007175,2.826659
5735704.756737,620285.334696,-107.899321,0.002792,-0.006986,2.826873
5735704.620161,620285.379252,-107.897979,0.00216,-0.006799,2.827146
5735704.483476,620285.42388,-107.896471,0.001602,-0.006456,2.827463
5735704.346789,620285.468438,-107.894861,0.001039,-0.006045,2.827817
5735704.20999,620285.513,-107.89323,0.000522,-0.005569,2.828205
5735704.073081,620285.557564,-107.891594,0.000149,-0.005146,2.828621
5735703.936058,620285.602061,-107.889907,-0.000181,-0.004665,2.829046
5735703.799034,620285.64649,-107.888187,-0.000468,-0.004262,2.829477
5735703.661896,620285.690783,-107.886403,-0.000696,-0.003766,2.829849
5735703.524532,620285.734943,-107.88462,-0.000948,-0.003248,2.830181
5735703.387167,620285.779104,-107.882892,-0.001066,-0.002759,2.830465
5735703.249689,620285.823129,-107.881271,-0.001226,-0.00227,2.830695
5735703.11221,620285.867154,-107.879812,-0.00124,-0.001902,2.830874
5735702.974507,620285.911116,-107.87854,-0.001102,-0.001642,2.830988
5735702.836803,620285.955008,-107.877401,-0.001066,-0.001492,2.831107
5735702.698985,620285.998834,-107.876355,-0.000951,-0.001365,2.831187
5735702.561057,620286.042663,-107.875373,-0.001045,-0.001309,2.831269
5735702.423017,620286.086495,-107.874303,-0.000971,-0.001147,2.831369
5735702.284977,620286.130326,-107.873215,-0.001011,-0.00099,2.831464
5735702.146828,620286.174229,-107.872151,-0.000965,-0.000703,2.831608
5735702.008793,620286.218268,-107.871347,-0.001058,-0.000609,2.831782
5735701.870535,620286.262242,-107.870635,-0.001155,-0.000488,2.831972
5735701.73239,620286.306353,-107.870026,-0.001271,-0.000386,2.832217
5735701.594135,620286.350465,-107.869411,-0.001445,-0.000344,2.832454
5735701.45577,620286.39465,-107.868843,-0.001598,-0.000239,2.83269
5735701.317403,620286.438765,-107.868273,-0.001774,-0.000118,2.83295
5735701.179038,620286.48295,-107.867765,-0.00198,-3E-06,2.833208
5735701.040561,620286.527137,-107.867402,-0.002138,-2.5E-05,2.833474
5735700.902085,620286.571324,-107.867144,-0.002481,-5E-05,2.83376
5735700.763386,620286.615517,-107.866997,-0.003037,-0.000248,2.834047
5735700.624686,620286.65964,-107.866785,-0.003749,-0.000443,2.834312
5735700.485986,620286.703764,-107.866503,-0.004091,-0.000585,2.834562
5735700.347176,620286.747959,-107.866128,-0.004634,-0.00081,2.834864
5735700.208253,620286.792087,-107.865776,-0.005085,-0.00109,2.835146
5735700.069217,620286.83615,-107.865316,-0.005621,-0.001359,2.835356
5735699.930069,620286.880146,-107.864864,-0.005912,-0.001682,2.835546
5735699.790919,620286.924073,-107.864463,-0.006109,-0.002009,2.835672
5735699.651769,620286.968,-107.864108,-0.006119,-0.00228,2.835775
5735699.512506,620287.011861,-107.863663,-0.006227,-0.002345,2.835822
5735699.373128,620287.055586,-107.863103,-0.00617,-0.002219,2.835814
5735699.233751,620287.099312,-107.862434,-0.006022,-0.001975,2.835817
5735699.094262,620287.14304,-107.861741,-0.006117,-0.001567,2.835856
5735698.954772,620287.186699,-107.86108,-0.006374,-0.001216,2.835865
5735698.815169,620287.230291,-107.860472,-0.006537,-0.000719,2.835899
5735698.675569,620287.274022,-107.859925,-0.006592,-0.000279,2.836018
5735698.535969,620287.317753,-107.859415,-0.006669,0.0002,2.836174
5735698.396261,620287.361624,-107.858856,-0.006776,0.000691,2.836369
5735698.256553,620287.405495,-107.858354,-0.006901,0.001079,2.836606
5735698.116736,620287.449438,-107.857654,-0.007035,0.001532,2.836855
5735697.976917,620287.493312,-107.857056,-0.007079,0.001824,2.837055
5735697.83699,620287.537327,-107.856429,-0.007189,0.002018,2.837266
5735697.696948,620287.581206,-107.855782,-0.00729,0.002144,2.837437
5735697.556796,620287.625088,-107.854863,-0.007714,0.00226,2.837541
5735697.416643,620287.66897,-107.853911,-0.007955,0.002336,2.837659
5735697.276492,620287.712922,-107.852877,-0.008269,0.002279,2.837744
5735697.13623,620287.756875,-107.851964,-0.008293,0.00222,2.837861
5735696.99597,620287.800898,-107.851312,-0.008339,0.002042,2.838039
5735696.855707,620287.844852,-107.851114,-0.008631,0.001596,2.838208
5735696.715445,620287.888805,-107.851255,-0.008848,0.001081,2.83839
5735696.574962,620287.932833,-107.851538,-0.009366,0.000473,2.838622
5735696.434589,620287.97679,-107.851863,-0.009761,-9.9E-05,2.838853
5735696.293991,620288.020682,-107.852249,-0.010009,-0.000689,2.839029
5735696.153505,620288.064572,-107.852881,-0.010085,-0.001355,2.839232
5735696.012797,620288.108468,-107.853597,-0.010162,-0.002054,2.83944
5735695.872086,620288.152294,-107.854353,-0.009926,-0.002718,2.839583
5735695.731263,620288.196054,-107.85494,-0.00955,-0.003276,2.839732
5735695.590442,620288.239883,-107.855495,-0.008973,-0.003815,2.839907
5735695.449507,620288.283646,-107.855882,-0.008674,-0.004304,2.840078
5735695.308462,620288.327411,-107.8561,-0.008639,-0.004767,2.840252
5735695.167192,620288.371112,-107.856028,-0.008995,-0.005133,2.840446
5735695.026034,620288.414811,-107.855693,-0.009553,-0.005501,2.840638
5735694.884764,620288.458513,-107.855063,-0.010145,-0.005675,2.840867
5735694.743386,620288.502355,-107.854197,-0.010572,-0.005696,2.841102
5735694.60212,620288.546195,-107.853145,-0.010831,-0.005607,2.841328
5735694.460633,620288.590109,-107.851911,-0.010955,-0.005327,2.841566
5735694.319257,620288.63402,-107.850492,-0.010999,-0.004881,2.841772
5735694.177767,620288.677796,-107.849009,-0.010938,-0.004349,2.841927
5735694.036165,620288.721575,-107.847477,-0.0108,-0.003746,2.842062
5735693.894451,620288.765287,-107.845932,-0.010689,-0.003042,2.842192
5735693.752735,620288.80893,-107.844451,-0.01068,-0.002371,2.842255
5735693.610906,620288.852507,-107.843009,-0.010624,-0.001686,2.842313
5735693.469077,620288.896084,-107.841547,-0.010298,-0.00095,2.842371
5735693.327135,620288.939594,-107.840107,-0.009782,-0.000179,2.842431
5735693.185191,620288.983036,-107.838784,-0.009212,0.000685,2.842488
5735693.043135,620289.026411,-107.837629,-0.008793,0.001439,2.842533
5735692.900966,620289.06972,-107.836443,-0.008629,0.002234,2.842617
5735692.758908,620289.113026,-107.835112,-0.008425,0.003211,2.84268
5735692.61674,620289.156404,-107.833606,-0.007789,0.004206,2.842812
5735692.474576,620289.19992,-107.83211,-0.007226,0.005152,2.843071
5735692.332412,620289.243436,-107.830818,-0.00658,0.005925,2.843352
5735692.190248,620289.286952,-107.829797,-0.00604,0.006417,2.843602
5735692.047972,620289.33047,-107.829112,-0.005376,0.006592,2.84391
5735691.905808,620289.373986,-107.828725,-0.004367,0.006639,2.844169
5735691.763422,620289.417507,-107.8286,-0.003373,0.006378,2.844437
5735691.621146,620289.461026,-107.828895,-0.002908,0.005785,2.844735
5735691.478755,620289.50434,-107.829555,-0.003125,0.004738,2.844966
5735691.336361,620289.547585,-107.830361,-0.003625,0.003696,2.845171
5735691.193859,620289.590902,-107.831181,-0.004492,0.00261,2.845401
5735691.051467,620289.634216,-107.831968,-0.005248,0.001554,2.845645
5735690.909077,620289.677599,-107.832765,-0.006028,0.000536,2.845848
5735690.766798,620289.72098,-107.833741,-0.00665,-0.000482,2.846062
5735690.624523,620289.764498,-107.834984,-0.006972,-0.001607,2.846295
5735690.482136,620289.80802,-107.836238,-0.007244,-0.002654,2.846477
5735690.339861,620289.851538,-107.837359,-0.007345,-0.00356,2.846699
5735690.197697,620289.895054,-107.838599,-0.007049,-0.004349,2.846845
5735690.055416,620289.938366,-107.839997,-0.006808,-0.005223,2.846923
5735689.913023,620289.981611,-107.841408,-0.006391,-0.006006,2.847012
5735689.770623,620290.02458,-107.84251,-0.006023,-0.006665,2.847039
5735689.627999,620290.067485,-107.843153,-0.005768,-0.007101,2.847034
5735689.485483,620290.11025,-107.843454,-0.005344,-0.0073,2.847077
5735689.342964,620290.152877,-107.84365,-0.005078,-0.007523,2.847088
5735689.200337,620290.195644,-107.843526,-0.004697,-0.00763,2.847175
5735689.05771,620290.238412,-107.842784,-0.004411,-0.007503,2.847333
5735688.91497,620290.281113,-107.841313,-0.004461,-0.007113,2.847473
5735688.772344,620290.323949,-107.839411,-0.004296,-0.006457,2.847689
5735688.629831,620290.366852,-107.837395,-0.004395,-0.005735,2.847929
5735688.487319,620290.409755,-107.83531,-0.004326,-0.004983,2.848156
5735688.344808,620290.452727,-107.833123,-0.004309,-0.004097,2.848369
5735688.202297,620290.495698,-107.830964,-0.004361,-0.003275,2.848567
5735688.059784,620290.538601,-107.828842,-0.004358,-0.002473,2.848713
5735687.917383,620290.581501,-107.826865,-0.004457,-0.001743,2.848828
5735687.774867,620290.624266,-107.825042,-0.004759,-0.001221,2.848937
5735687.632351,620290.667031,-107.823451,-0.005028,-0.000731,2.849031
5735687.489835,620290.709796,-107.822204,-0.005432,-0.000555,2.84913
5735687.34743,620290.752558,-107.821097,-0.005853,-0.000432,2.849252
5735687.204912,620290.795254,-107.820113,-0.006212,-0.000315,2.849385
5735687.062506,620290.837947,-107.819284,-0.006619,-0.000276,2.849526
5735686.920101,620290.880709,-107.818568,-0.006803,-0.000247,2.849672
5735686.777584,620290.923405,-107.817816,-0.006981,-0.000187,2.849807
5735686.635175,620290.966029,-107.817023,-0.007053,-6.8E-05,2.849927
5735686.492877,620291.008581,-107.816314,-0.007221,8.1E-05,2.850032
5735686.350467,620291.051137,-107.815765,-0.007315,0.000101,2.850106
5735686.208054,620291.093554,-107.815314,-0.007532,0.000111,2.850168
5735686.065641,620291.135971,-107.815103,-0.007794,5.8E-05,2.850225
5735685.923338,620291.178316,-107.815082,-0.007939,-9.6E-05,2.850252
5735685.781034,620291.220662,-107.815252,-0.008055,-0.000209,2.850306
5735685.638733,620291.263076,-107.815496,-0.007852,-0.000414,2.850415
5735685.49654,620291.305419,-107.815772,-0.007658,-0.000556,2.850542
5735685.35435,620291.347831,-107.816028,-0.007396,-0.000759,2.850722
5735685.212046,620291.390176,-107.816163,-0.00711,-0.000835,2.850907
5735685.069852,620291.43245,-107.816163,-0.006801,-0.000846,2.851093
5735684.927659,620291.474724,-107.816003,-0.006598,-0.00087,2.8513
5735684.785463,620291.516929,-107.815815,-0.00639,-0.000834,2.851451
5735684.643264,620291.558995,-107.815609,-0.006131,-0.000837,2.851594
5735684.501065,620291.601062,-107.81542,-0.005887,-0.000865,2.851721
5735684.358865,620291.64306,-107.815155,-0.005565,-0.000802,2.85183
5735684.216663,620291.684989,-107.814816,-0.005203,-0.000715,2.851958
5735684.074573,620291.726984,-107.814428,-0.005031,-0.000598,2.852105
5735683.932482,620291.76891,-107.814042,-0.004782,-0.000565,2.852271
5735683.790501,620291.810764,-107.813607,-0.004645,-0.000464,2.852461
5735683.648412,620291.852759,-107.813068,-0.004542,-0.000368,2.852719
5735683.506432,620291.894683,-107.812466,-0.004502,-0.000258,2.853028
5735683.364565,620291.936672,-107.811881,-0.004466,-0.000118,2.853354
5735683.222697,620291.978593,-107.811451,-0.004371,-0.000132,2.853712
5735683.080828,620292.020514,-107.811154,-0.004172,-0.000212,2.854042
5735682.938958,620292.062366,-107.810939,-0.004054,-0.000343,2.85435
5735682.797196,620292.104077,-107.810694,-0.003882,-0.000416,2.854631
5735682.65543,620292.14565,-107.810506,-0.003732,-0.000512,2.854831
5735682.51355,620292.187088,-107.810357,-0.003656,-0.000584,2.855024
